Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
[206]    0.0    0.00    0.00       4         std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >(std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > const&) [206]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::new_allocator() [202]
-----------------------------------------------
                0.00    0.00       2/4           std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&, std::tuple<>&&) [311]
                0.00    0.00       2/4           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > >::_M_deallocate_node(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>*) [312]
[207]    0.0    0.00    0.00       4         std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~allocator() [207]
                0.00    0.00       4/4           __gnu_cxx::new_allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~new_allocator() [203]
-----------------------------------------------
                0.00    0.00       4/4           std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_M_head(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&) [210]
[208]    0.0    0.00    0.00       4         std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, false>::_M_head(std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, false>&) [208]
-----------------------------------------------
                0.00    0.00       2/4           std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_Tuple_impl(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [279]
                0.00    0.00       2/4           std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_Tuple_impl(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&) [278]
[209]    0.0    0.00    0.00       4         std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, false>::_Head_base(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [209]
-----------------------------------------------
                0.00    0.00       2/4           std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_Tuple_impl(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&) [278]
                0.00    0.00       2/4           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const& std::__get_helper<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&) [319]
[210]    0.0    0.00    0.00       4         std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_M_head(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&) [210]
                0.00    0.00       4/4           std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, false>::_M_head(std::_Head_base<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, false>&) [208]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::_M_erase(std::_List_iterator<st_mysql*>) [214]
[211]    0.0    0.00    0.00       4         std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_dec_size(unsigned long) [211]
                0.00    0.00       4/24          std::_List_node<unsigned long>::_M_valptr() [72]
-----------------------------------------------
                0.00    0.00       2/4           std::__cxx11::list<Http*, std::allocator<Http*> >::front() [238]
                0.00    0.00       2/4           std::__cxx11::list<Http*, std::allocator<Http*> >::pop_front() [307]
[212]    0.0    0.00    0.00       4         std::__cxx11::list<Http*, std::allocator<Http*> >::begin() [212]
                0.00    0.00       4/6           std::_List_iterator<Http*>::_List_iterator(std::__detail::_List_node_base*) [189]
-----------------------------------------------
                0.00    0.00       4/4           Sql_pool::get_one() [200]
[213]    0.0    0.00    0.00       4         std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::front() [213]
                0.00    0.00       4/9           std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::begin() [138]
                0.00    0.00       4/12          std::_List_iterator<st_mysql*>::operator*() const [118]
-----------------------------------------------
                0.00    0.00       4/4           std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::pop_front() [215]
[214]    0.0    0.00    0.00       4         std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::_M_erase(std::_List_iterator<st_mysql*>) [214]
                0.00    0.00       4/4           std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_dec_size(unsigned long) [211]
                0.00    0.00       4/36          std::_List_node<st_mysql*>::_M_valptr() [64]
                0.00    0.00       4/12          void std::allocator_traits<std::allocator<std::_List_node<st_mysql*> > >::destroy<st_mysql*>(std::allocator<std::_List_node<st_mysql*> >&, st_mysql**) [123]
                0.00    0.00       4/24          std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_get_Node_allocator() [74]
                0.00    0.00       4/12          std::__cxx11::_List_base<st_mysql*, std::allocator<st_mysql*> >::_M_put_node(std::_List_node<st_mysql*>*) [129]
-----------------------------------------------
                0.00    0.00       4/4           Sql_pool::get_one() [200]
[215]    0.0    0.00    0.00       4         std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::pop_front() [215]
                0.00    0.00       4/9           std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::begin() [138]
                0.00    0.00       4/4           std::__cxx11::list<st_mysql*, std::allocator<st_mysql*> >::_M_erase(std::_List_iterator<st_mysql*>) [214]
-----------------------------------------------
                0.00    0.00       4/4           std::__detail::_Hash_code_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Select1st, std::hash<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_h2() const [204]
[216]    0.0    0.00    0.00       4         std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<2, std::__detail::_Mod_range_hashing, true> const&) [216]
-----------------------------------------------
                0.00    0.00       2/4           std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&, std::tuple<>&&) [311]
                0.00    0.00       2/4           std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>* std::addressof<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>&) [321]
[217]    0.0    0.00    0.00       4         std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>* std::__addressof<std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true> >(std::__detail::_Hash_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, true>&) [217]
-----------------------------------------------
                0.00    0.00       2/4           std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>::_Tuple_impl(std::_Tuple_impl<0ul, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&&) [278]
                0.00    0.00       2/4           std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, 0ul>(std::tuple<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [291]
